n,X,Y,Lv,x,y
2114,71.457908,45.885017,3.964002,0.58907,0.37826
2115,71.443481,45.882160,3.960204,0.58905,0.37830
2116,71.392044,45.839721,3.952811,0.58912,0.37826
2117,71.438140,45.874660,3.955341,0.58909,0.37829
2118,71.462562,45.887142,3.960362,0.58909,0.37826
2119,71.391502,45.841854,3.953447,0.58910,0.37827
2120,71.435356,45.879310,3.963744,0.58902,0.37830
2121,71.454841,45.893413,3.960965,0.58903,0.37832
2122,71.420555,45.867088,3.958886,0.58905,0.37830
2123,71.417045,45.868381,3.962064,0.58902,0.37830
2124,71.428977,45.876194,3.961246,0.58903,0.37831
2125,71.392997,45.849128,3.958588,0.58905,0.37829
2126,71.390296,45.860527,3.960545,0.58897,0.37835
2127,71.424453,45.879699,3.963865,0.58898,0.37833
2128,71.443122,45.896831,3.967792,0.58894,0.37835
2129,71.446609,45.900737,3.965502,0.58895,0.37837
2130,71.397613,45.864669,3.961629,0.58897,0.37835
2131,71.419128,45.874698,3.964005,0.58899,0.37832
2132,71.395080,45.855758,3.959560,0.58902,0.37832
2133,71.421051,45.871887,3.961523,0.58902,0.37831
2134,71.396530,45.849540,3.959261,0.58905,0.37828
2135,71.391029,45.852046,3.958797,0.58903,0.37831
2136,71.429985,45.883678,3.962091,0.58899,0.37834
2137,71.399345,45.862239,3.960383,0.58900,0.37833
2138,71.403099,45.863231,3.959452,0.58901,0.37833
2139,71.386138,45.853733,3.961199,0.58899,0.37833
2140,71.394310,45.859710,3.957920,0.58900,0.37834
2141,71.388519,45.854591,3.958459,0.58901,0.37833
2142,71.364601,45.836833,3.955251,0.58903,0.37833
2143,71.397521,45.864646,3.958261,0.58899,0.37836
2144,71.393714,45.859294,3.962659,0.58898,0.37833
2145,71.404739,45.869667,3.959240,0.58898,0.37836
2146,71.397361,45.859493,3.958695,0.58901,0.37833
2147,71.397087,45.863895,3.958772,0.58899,0.37835
2148,71.361633,45.833358,3.957716,0.58902,0.37831
2149,71.385543,45.856266,3.956333,0.58900,0.37836
2150,71.373626,45.842784,3.954763,0.58903,0.37833
2151,71.394355,45.855049,3.959532,0.58902,0.37831
2152,71.398918,45.860637,3.961208,0.58900,0.37832
2153,71.386650,45.857421,3.956237,0.58900,0.37836
2154,71.378730,45.849292,3.957361,0.58900,0.37834
2155,71.352851,45.829425,3.950207,0.58905,0.37834
2156,71.395324,45.859992,3.960885,0.58899,0.37833
2157,71.412773,45.878055,3.966836,0.58893,0.37835
2158,71.404495,45.874160,3.965003,0.58893,0.37836
2159,71.395187,45.869293,3.964229,0.58893,0.37837
2160,71.357406,45.846199,3.959569,0.58894,0.37838
2161,71.382255,45.870040,3.962792,0.58889,0.37842
2162,71.402030,45.878837,3.963541,0.58891,0.37840
2163,71.403800,45.879818,3.964954,0.58890,0.37839
2164,71.422233,45.896289,3.968264,0.58887,0.37841
2165,71.419639,45.893138,3.969772,0.58887,0.37840
2166,71.386741,45.871589,3.967153,0.58888,0.37840
2167,71.406600,45.882984,3.966322,0.58889,0.37840
2168,71.425643,45.903469,3.967840,0.58885,0.37844
2169,71.406806,45.886070,3.966730,0.58888,0.37841
2170,71.405815,45.883853,3.965739,0.58889,0.37841
2171,71.420150,45.893257,3.967246,0.58888,0.37841
2172,71.420532,45.891983,3.964813,0.58890,0.37841
2173,71.378356,45.864040,3.963615,0.58890,0.37840
2174,71.372756,45.851699,3.959103,0.58896,0.37837
2175,71.366897,45.849803,3.960416,0.58895,0.37837
2176,71.401321,45.875541,3.963173,0.58893,0.37839
2177,71.363182,45.846603,3.961846,0.58894,0.37836
2178,71.388404,45.866432,3.964042,0.58892,0.37838
2179,71.372741,45.859973,3.962584,0.58891,0.37840
2180,71.353134,45.845191,3.958871,0.58893,0.37839
2181,71.379791,45.867824,3.965549,0.58888,0.37841
2182,71.408744,45.885833,3.965112,0.58889,0.37841
2183,71.350685,45.836719,3.962158,0.58895,0.37835
2184,71.341484,45.834861,3.957841,0.58895,0.37838
2185,71.363388,45.846092,3.960567,0.58895,0.37836
2186,71.352302,45.839378,3.958016,0.58896,0.37837
2187,71.362808,45.851116,3.960761,0.58893,0.37839
2188,71.354118,45.843097,3.959491,0.58894,0.37838
2189,71.375656,45.858852,3.960267,0.58893,0.37839
2190,71.358169,45.846641,3.957765,0.58895,0.37839
2191,71.344787,45.832679,3.958610,0.58896,0.37836
2192,71.341774,45.833679,3.954433,0.58897,0.37838
2193,71.330390,45.822196,3.954512,0.58899,0.37836
2194,71.334617,45.825420,3.957460,0.58897,0.37836
2195,71.315765,45.815536,3.956495,0.58896,0.37837
2196,71.323127,45.819770,3.956019,0.58897,0.37837
2197,71.303718,45.807876,3.955569,0.58896,0.37837
2198,71.327735,45.823993,3.957015,0.58896,0.37837
2199,71.332687,45.830387,3.958407,0.58894,0.37838
2200,71.334671,45.830318,3.957453,0.58895,0.37838
2201,71.339866,45.834217,3.958561,0.58894,0.37838
2202,71.325408,45.827449,3.958581,0.58892,0.37839
2203,71.351554,45.853927,3.961505,0.58887,0.37844
2204,71.348983,45.849971,3.965171,0.58886,0.37841
2205,71.367530,45.863884,3.964490,0.58886,0.37843
2206,71.322227,45.824054,3.956648,0.58894,0.37839
2207,71.339118,45.841018,3.963552,0.58888,0.37840
2208,71.294609,45.815406,3.957190,0.58888,0.37843
2209,71.315147,45.823425,3.956662,0.58892,0.37841
2210,71.333702,45.846263,3.962811,0.58884,0.37845
2211,71.321075,45.837703,3.961961,0.58884,0.37845
2212,71.344635,45.853286,3.964075,0.58884,0.37845
